game_result,enemies,enemies_areas,enemies_dice,my_dice,my_areas,border_areas,border_dice,regions,enemies_regions,biggest_region
0,2,23,123,45,11,4,12,2,2,45
0,2,23,122,41,11,4,8,2,2,41
0,2,26,148,39,8,1,2,1,2,39
0,2,26,148,39,8,1,2,1,2,39
0,2,26,148,39,8,1,2,1,2,39
0,2,26,148,39,8,1,2,1,2,39
0,2,26,148,39,8,1,8,1,2,39
0,2,26,148,39,8,1,8,1,2,39
0,2,26,148,39,8,1,8,1,2,39
0,2,25,141,39,9,2,8,1,3,39
0,2,24,139,39,10,3,8,1,3,39
0,2,23,135,39,11,3,7,1,3,39
0,2,28,150,36,6,2,9,1,2,36
0,2,28,150,36,6,2,9,1,2,36
0,2,28,150,36,6,2,9,1,2,36
0,2,28,150,36,6,2,9,1,2,36
0,2,28,150,36,6,2,11,1,2,36
0,2,28,150,36,6,2,11,1,2,36
0,2,28,150,36,6,2,11,1,2,36
0,2,27,148,36,7,2,6,1,2,36
0,2,26,146,36,8,1,4,1,2,36
0,2,25,143,36,9,2,4,1,3,36
0,2,24,141,36,10,3,4,1,3,36
0,2,29,164,31,5,3,15,1,2,31
0,2,29,164,31,5,3,15,1,2,31
0,2,29,164,31,5,3,15,1,2,31
0,2,29,164,31,5,3,15,1,2,31
0,2,29,164,31,5,3,22,1,2,31
0,2,29,164,31,5,3,22,1,2,31
0,2,29,162,24,5,3,15,1,2,24
0,2,29,162,24,5,3,22,1,2,24
0,2,28,156,24,6,2,13,1,2,24
0,2,27,153,24,7,2,7,1,2,24
0,2,26,151,24,8,1,5,1,2,24
0,2,25,148,24,9,2,5,1,3,24
0,2,24,147,24,10,3,5,1,3,24
0,2,28,169,26,6,2,10,1,2,26
0,2,28,169,26,6,2,10,1,2,26
0,2,28,169,26,6,2,14,1,2,26
0,2,28,169,26,6,2,15,1,2,26
0,2,28,169,26,6,2,15,1,2,26
0,2,28,169,26,6,2,15,1,2,26
0,2,28,169,26,6,2,15,1,2,26
0,2,27,167,26,7,2,8,1,2,26
0,2,26,162,26,8,1,6,1,2,26
0,2,25,159,26,9,2,6,1,2,26
0,2,24,157,26,10,3,6,1,2,26
0,2,29,186,24,5,3,17,1,2,24
0,2,29,186,24,5,3,17,1,2,24
0,2,29,186,24,5,3,22,1,2,24
0,2,29,186,24,5,3,22,1,2,24
0,2,29,186,24,5,3,22,1,2,24
0,2,29,186,24,5,3,22,1,2,24
0,2,29,186,24,5,3,22,1,2,24
0,2,28,178,24,6,3,21,1,2,24
0,2,27,170,24,7,2,14,1,2,24
0,2,26,168,24,8,1,6,1,2,24
0,2,25,165,24,9,2,6,1,3,24
0,2,24,163,24,10,3,6,1,3,24
0,2,28,184,22,6,2,7,1,2,22
0,2,28,184,22,6,2,7,1,2,22
0,2,28,184,22,6,2,7,1,2,22
0,2,28,184,22,6,2,7,1,2,22
0,2,28,184,22,6,2,14,1,2,22
0,2,28,184,22,6,2,16,1,2,22
0,2,28,184,22,6,2,16,1,2,22
0,2,27,182,22,7,3,16,1,3,22
0,2,26,177,22,8,4,16,1,4,22
0,2,25,175,22,9,5,16,1,4,22
0,2,24,167,22,10,3,7,1,3,22
0,2,24,166,18,10,3,3,1,3,18
0,4,28,68,13,6,3,7,2,4,13
0,4,28,68,13,6,3,7,2,4,13
0,4,28,68,13,6,3,9,2,4,13
0,4,28,68,13,6,3,9,2,4,13
0,4,28,68,13,6,3,9,2,4,13
0,4,28,68,13,6,3,9,2,4,13
0,4,28,68,13,6,3,9,2,4,13
0,4,27,66,13,7,4,9,2,5,13
0,4,30,85,10,4,3,8,2,4,10
0,4,30,85,10,4,3,9,2,4,10
0,4,30,85,10,4,3,9,2,4,10
0,4,30,85,10,4,3,9,2,4,10
0,4,30,85,10,4,3,9,2,4,10
0,4,30,85,10,4,3,9,2,4,10
0,4,30,85,10,4,3,9,2,4,10
0,4,30,101,13,4,3,12,2,4,13
0,4,30,101,13,4,3,12,2,4,13
0,4,30,101,13,4,3,12,2,4,13
0,4,30,101,13,4,3,12,2,4,13
0,4,30,101,13,4,3,12,2,4,13
0,4,30,101,13,4,3,12,2,4,13
0,4,30,101,13,4,3,12,2,4,13
0,4,29,97,13,5,3,11,2,4,13
0,4,28,96,13,6,4,11,2,4,13
0,4,29,100,15,5,3,10,1,3,15
0,4,29,100,15,5,3,13,1,3,15
0,4,29,100,15,5,3,13,1,3,15
0,4,29,100,15,5,3,13,1,3,15
0,4,29,100,15,5,3,13,1,3,15
0,4,29,100,15,5,3,13,1,3,15
0,4,29,100,15,5,3,13,1,3,15
0,4,28,97,15,6,3,12,1,3,15
0,4,29,120,18,5,3,13,1,3,18
0,4,29,120,18,5,3,15,1,3,18
0,4,29,120,18,5,3,16,1,3,18
0,4,29,120,18,5,3,16,1,3,18
0,4,29,120,18,5,3,16,1,3,18
0,4,29,120,18,5,3,16,1,3,18
0,4,29,120,18,5,3,16,1,3,18
0,4,31,125,18,3,3,18,1,3,18
0,4,30,121,18,4,3,17,1,3,18
0,4,30,121,18,4,3,17,1,3,18
0,4,30,121,18,4,3,17,1,3,18
0,4,30,121,18,4,3,17,1,3,18
0,4,30,121,18,4,3,17,1,3,18
0,4,30,121,18,4,3,17,1,3,18
0,4,30,121,18,4,3,17,1,3,18
0,4,29,119,18,5,4,17,1,4,18
0,4,28,117,18,6,5,17,1,4,18
0,4,28,116,14,6,5,13,1,4,14
0,4,33,133,2,1,1,2,1,3,2
0,4,29,68,18,5,4,13,1,4,18
0,4,29,68,18,5,4,17,1,4,18
0,4,29,68,18,5,4,17,1,4,18
0,4,29,68,18,5,4,17,1,4,18
0,4,29,68,18,5,4,17,1,4,18
0,4,29,68,18,5,4,17,1,4,18
0,4,29,68,18,5,4,17,1,4,18
0,4,28,65,18,6,5,17,1,4,18
0,4,27,63,18,7,4,15,1,3,18
0,4,26,61,18,8,5,15,1,4,18
0,4,26,60,13,8,5,10,1,4,13
0,4,25,59,13,9,6,10,1,4,13
0,4,25,79,22,9,6,15,1,4,22
0,4,25,79,22,9,6,17,1,4,22
0,4,25,79,22,9,6,18,1,4,22
0,4,25,79,22,9,6,18,1,4,22
0,4,25,79,22,9,6,18,1,4,22
0,4,25,79,22,9,6,18,1,4,22
0,4,25,79,22,9,6,18,1,4,22
0,4,24,78,22,10,5,15,1,4,22
0,4,24,94,32,10,5,19,1,4,32
0,4,24,94,32,10,5,19,1,4,32
0,4,24,94,32,10,5,23,1,4,32
0,4,24,94,32,10,5,26,1,4,32
0,4,24,94,32,10,5,26,1,4,32
0,4,24,94,32,10,5,26,1,4,32
0,4,24,94,32,10,5,26,1,4,32
0,4,23,92,32,11,5,22,1,4,32
0,4,23,91,26,11,5,16,1,4,26
0,4,22,87,26,12,5,15,1,3,26
0,4,29,107,15,5,5,15,3,3,15
0,4,33,139,4,1,1,4,1,3,4
0,4,33,81,8,1,1,8,1,4,8
0,4,32,78,8,2,2,8,1,4,8
0,4,31,77,8,3,3,8,1,4,8
0,4,30,75,8,4,4,8,1,5,8
0,4,29,74,8,5,5,8,1,5,8
0,4,28,71,8,6,6,8,1,5,8
0,4,33,94,3,1,1,3,1,3,3
0,4,33,115,4,1,1,4,1,3,4
0,4,30,83,18,4,2,9,1,3,18
0,4,30,83,18,4,2,11,1,3,18
0,4,30,83,18,4,2,11,1,3,18
0,4,30,83,18,4,2,11,1,3,18
0,4,30,83,18,4,2,11,1,3,18
0,4,30,83,18,4,2,11,1,3,18
0,4,30,83,18,4,2,11,1,3,18
0,4,29,81,18,5,3,11,1,3,18
0,4,28,76,18,6,4,11,1,3,18
0,4,27,75,18,7,3,9,1,3,18
0,4,26,74,18,8,3,6,1,4,18
0,4,28,94,18,6,3,7,1,5,18
0,4,28,94,18,6,3,12,1,5,18
0,4,28,94,18,6,3,13,1,5,18
0,4,28,94,18,6,3,14,1,5,18
0,4,28,94,18,6,3,14,1,5,18
0,4,28,94,18,6,3,14,1,5,18
0,4,28,94,18,6,3,14,1,5,18
0,4,27,89,18,7,3,13,1,5,18
0,4,26,88,18,8,3,12,1,4,18
0,4,25,86,18,9,4,12,1,4,18
0,4,30,107,13,4,4,13,2,3,13
0,4,29,106,13,5,5,13,2,3,13
0,4,33,131,2,1,1,2,1,3,2
1,4,24,60,18,10,4,8,1,4,18
1,4,24,60,18,10,4,8,1,4,18
1,4,24,60,18,10,4,9,1,4,18
1,4,24,60,18,10,4,9,1,4,18
1,4,24,60,18,10,4,9,1,4,18
1,4,24,60,18,10,4,9,1,4,18
1,4,24,60,18,10,4,9,1,4,18
1,4,26,74,23,8,3,12,1,3,23
1,4,26,74,23,8,3,12,1,3,23
1,4,26,74,23,8,3,15,1,3,23
1,4,26,74,23,8,3,18,1,3,23
1,4,26,74,23,8,3,18,1,3,23
1,4,26,74,23,8,3,18,1,3,23
1,4,26,74,23,8,3,18,1,3,23
1,4,25,73,23,9,2,8,1,3,23
1,4,24,71,23,10,3,8,1,4,23
1,4,23,70,23,11,4,8,1,4,23
1,4,22,67,23,12,5,8,1,3,23
1,4,25,82,28,9,2,3,1,3,28
1,4,25,82,28,9,2,3,1,3,28
1,4,25,82,28,9,2,3,1,3,28
1,4,25,82,28,9,2,10,1,3,28
1,4,25,82,28,9,2,14,1,3,28
1,4,25,82,28,9,2,16,1,3,28
1,4,24,78,28,10,3,16,1,3,28
1,4,24,78,28,10,3,19,1,3,28
1,4,23,76,28,11,4,19,1,3,28
1,4,22,75,28,12,5,19,1,3,28
1,4,21,72,28,13,6,19,1,3,28
1,4,20,71,28,14,7,19,1,3,28
1,4,19,70,28,15,7,18,1,3,28
1,4,18,67,28,16,7,14,1,3,28
1,3,17,59,28,17,6,7,1,3,28
1,3,23,54,34,11,2,6,1,4,34
1,3,23,54,34,11,2,6,1,4,34
1,3,23,54,34,11,2,6,1,4,34
1,3,23,54,34,11,2,6,1,4,34
1,3,23,54,34,11,2,13,1,4,34
1,3,23,54,34,11,2,16,1,4,34
1,3,23,54,34,11,2,16,1,4,34
1,3,22,50,34,12,2,15,1,4,34
1,3,21,48,34,13,2,14,1,4,34
1,3,20,45,34,14,3,14,1,4,34
1,3,19,43,34,15,3,13,1,3,34
1,3,19,42,29,15,3,8,1,3,29
1,3,18,38,29,16,3,7,1,3,29
1,3,17,37,29,17,4,7,1,3,29
1,3,16,35,29,18,5,7,1,3,29
1,3,15,33,29,19,5,6,1,3,29
1,3,15,40,48,19,5,12,1,4,48
1,3,15,40,48,19,5,12,1,4,48
1,3,15,40,48,19,5,12,1,4,48
1,3,15,40,48,19,5,12,1,4,48
1,3,15,40,48,19,5,18,1,4,48
1,3,15,40,48,19,5,20,1,4,48
1,3,15,40,48,19,5,20,1,4,48
1,3,14,37,48,20,5,19,1,4,48
1,3,13,34,48,21,6,19,1,3,48
1,3,12,30,48,22,6,18,1,4,48
1,3,11,28,48,23,6,14,1,3,48
1,3,10,26,48,24,5,9,1,3,48
1,2,9,25,48,25,4,7,1,2,48
1,2,9,25,46,25,4,5,1,2,46
1,2,13,38,62,21,5,10,2,2,62
1,2,13,38,62,21,5,10,2,2,62
1,2,13,38,62,21,5,10,2,2,62
1,2,13,38,62,21,5,10,2,2,62
1,2,13,38,62,21,5,13,2,2,62
1,2,13,38,62,21,5,18,2,2,62
1,2,13,38,62,21,5,25,2,2,62
1,2,12,35,62,22,5,24,2,2,62
1,2,11,33,62,23,5,23,2,2,62
1,2,10,32,62,24,6,23,2,2,62
1,2,10,30,55,24,6,16,2,2,55
1,2,9,27,55,25,5,14,2,2,55
1,2,8,25,55,26,6,14,2,2,55
1,2,8,24,51,26,6,10,2,2,51
1,2,7,23,51,27,6,9,2,2,51
1,2,7,23,49,27,6,7,2,2,49
1,2,15,36,58,19,8,20,3,2,58
1,2,15,36,58,19,8,20,3,2,58
1,2,15,36,58,19,8,20,3,2,58
1,2,15,36,58,19,8,20,3,2,58
1,2,15,36,58,19,8,24,3,2,58
1,2,15,36,58,19,8,27,3,2,58
1,2,15,36,58,19,8,33,3,2,58
1,2,14,33,58,20,8,32,3,3,58
1,2,13,32,58,21,9,32,2,3,58
1,2,12,30,58,22,10,32,2,3,58
1,2,12,29,52,22,10,26,2,3,52
1,2,11,27,52,23,11,26,2,3,52
1,2,10,26,52,24,12,26,2,4,52
1,2,10,25,48,24,12,22,2,4,48
1,2,9,23,48,25,12,21,2,5,48
1,2,8,21,48,26,12,20,2,5,48
1,2,7,20,48,27,13,20,2,5,48
1,2,12,27,62,22,9,22,1,4,62
1,2,12,27,62,22,9,22,1,4,62
1,2,12,27,62,22,9,22,1,4,62
1,2,12,27,62,22,9,22,1,4,62
1,2,12,27,62,22,9,23,1,4,62
1,2,12,27,62,22,9,25,1,4,62
1,2,12,27,62,22,9,25,1,4,62
1,2,11,25,62,23,9,24,1,5,62
1,2,10,24,62,24,8,21,1,4,62
1,2,9,23,62,25,8,20,1,4,62
1,2,8,21,62,26,9,20,1,4,62
1,2,7,19,62,27,7,15,1,4,62
1,2,10,25,84,24,8,19,1,4,84
1,2,10,25,84,24,8,19,1,4,84
1,2,10,25,84,24,8,19,1,4,84
1,2,10,25,84,24,8,19,1,4,84
1,2,10,25,84,24,8,23,1,4,84
1,2,10,25,84,24,8,27,1,4,84
1,2,10,25,84,24,8,27,1,4,84
1,2,9,22,84,25,8,22,1,4,84
1,2,8,21,84,26,7,19,1,4,84
1,2,7,20,84,27,5,12,1,3,84
1,2,6,19,84,28,5,9,1,3,84
1,2,9,25,105,25,6,16,1,3,105
1,2,9,25,105,25,6,16,1,3,105
1,2,9,25,105,25,6,16,1,3,105
1,2,9,25,105,25,6,16,1,3,105
1,2,9,25,105,25,6,20,1,3,105
1,2,9,25,105,25,6,24,1,3,105
1,2,9,25,105,25,6,28,1,3,105
1,2,8,21,105,26,6,27,1,4,105
1,2,7,20,105,27,6,23,1,3,105
1,2,6,18,105,28,4,19,1,2,105
1,2,5,17,105,29,5,19,1,2,105
1,2,4,15,105,30,4,16,1,2,105
1,2,4,14,99,30,4,10,1,2,99
1,2,5,19,126,29,4,14,1,2,126
1,2,5,19,126,29,4,14,1,2,126
1,2,5,19,126,29,4,14,1,2,126
1,2,5,19,126,29,4,14,1,2,126
1,2,5,19,126,29,4,20,1,2,126
1,2,5,19,126,29,4,23,1,2,126
1,2,5,19,126,29,4,24,1,2,126
1,2,4,15,126,30,5,24,1,3,126
1,2,3,11,126,31,6,24,1,3,126
1,2,2,9,126,32,4,17,1,2,126
1,2,1,3,126,33,4,16,1,2,126
0,4,27,76,12,7,4,8,2,3,12
0,4,27,76,12,7,4,9,2,3,12
0,4,27,76,12,7,4,9,2,3,12
0,4,27,76,12,7,4,9,2,3,12
0,4,27,76,12,7,4,9,2,3,12
0,4,27,76,12,7,4,9,2,3,12
0,4,27,76,12,7,4,9,2,3,12
0,4,29,89,14,5,2,7,1,3,14
0,4,29,89,14,5,2,7,1,3,14
0,4,29,89,14,5,2,10,1,3,14
0,4,29,89,14,5,2,11,1,3,14
0,4,29,89,14,5,2,11,1,3,14
0,4,29,89,14,5,2,11,1,3,14
0,4,29,89,14,5,2,11,1,3,14
0,4,28,85,14,6,2,7,1,3,14
0,4,27,83,14,7,3,7,1,3,14
0,4,26,81,14,8,4,7,1,3,14
0,4,25,79,14,9,5,7,1,4,14
0,4,28,96,19,6,6,19,1,4,19
0,4,27,95,19,7,6,18,1,5,19
0,4,27,95,19,7,6,18,1,5,19
0,4,27,95,19,7,6,18,1,5,19
0,4,27,95,19,7,6,18,1,5,19
0,4,27,95,19,7,6,18,1,5,19
0,4,27,95,19,7,6,18,1,5,19
0,4,27,95,19,7,6,18,1,5,19
0,4,26,93,19,8,7,18,1,5,19
0,4,25,91,19,9,8,18,1,5,19
0,4,24,90,19,10,8,17,1,5,19
0,4,23,89,19,11,8,16,1,5,19
0,4,22,87,19,12,8,15,1,5,19
0,4,30,105,11,4,4,11,2,6,11
0,4,29,103,11,5,4,10,1,6,11
0,4,29,103,11,5,4,10,1,6,11
0,4,29,103,11,5,4,10,1,6,11
0,4,29,103,11,5,4,10,1,6,11
0,4,29,103,11,5,4,10,1,6,11
0,4,29,103,11,5,4,10,1,6,11
0,4,29,103,11,5,4,10,1,6,11
0,4,28,102,11,6,3,7,1,5,11
0,4,33,107,2,1,1,2,1,5,2
0,4,33,112,3,1,1,3,1,5,3
1,4,30,69,18,4,3,16,1,6,18
1,4,30,69,18,4,3,17,1,6,18
1,4,29,68,18,5,2,12,1,6,18
1,4,29,68,18,5,2,15,1,6,18
1,4,29,68,18,5,2,15,1,6,18
1,4,29,68,18,5,2,15,1,6,18
1,4,29,68,18,5,2,15,1,6,18
1,4,29,68,18,5,2,15,1,6,18
1,4,28,63,18,6,1,7,1,6,18
1,4,27,62,18,7,1,6,1,5,18
1,4,26,60,18,8,2,6,1,5,18
1,4,25,58,18,9,3,6,1,5,18
1,4,24,57,18,10,3,5,1,5,18
1,4,23,55,18,11,4,5,1,5,18
1,4,23,55,17,11,4,4,1,5,17
1,4,23,65,27,11,4,8,1,5,27
1,4,23,65,27,11,4,8,1,5,27
1,4,23,65,27,11,4,8,1,5,27
1,4,23,65,27,11,4,8,1,5,27
1,4,23,65,27,11,4,9,1,5,27
1,4,23,65,27,11,4,9,1,5,27
1,4,23,65,27,11,4,9,1,5,27
1,4,22,63,27,12,4,8,1,5,27
1,4,23,70,35,11,4,10,1,4,35
1,4,23,70,35,11,4,10,1,4,35
1,4,23,70,35,11,4,10,1,4,35
1,4,23,70,35,11,4,10,1,4,35
1,4,23,70,35,11,4,16,1,4,35
1,4,23,70,35,11,4,20,1,4,35
1,4,23,70,35,11,4,20,1,4,35
1,4,22,68,35,12,5,20,1,4,35
1,4,21,61,35,13,4,18,1,4,35
1,4,20,59,35,14,4,17,1,4,35
1,4,19,56,35,15,5,17,1,5,35
1,4,18,54,35,16,6,17,1,5,35
1,4,17,50,35,17,7,17,1,5,35
1,4,16,49,35,18,7,16,1,5,35
1,4,15,46,35,19,5,10,1,4,35
1,4,14,45,35,20,6,10,1,4,35
1,4,15,57,53,19,6,16,2,4,53
1,4,15,57,53,19,6,16,2,4,53
1,4,15,57,53,19,6,16,2,4,53
1,4,15,57,53,19,6,16,2,4,53
1,4,15,57,53,19,6,18,2,4,53
1,4,15,57,53,19,6,21,2,4,53
1,4,15,57,53,19,6,21,2,4,53
1,4,17,62,63,17,8,28,4,4,63
1,4,17,62,63,17,8,28,4,4,63
1,4,17,62,63,17,8,28,4,4,63
1,4,17,62,63,17,8,28,4,4,63
1,4,17,62,63,17,8,34,4,4,63
1,4,17,62,63,17,8,40,4,4,63
1,4,17,62,63,17,8,40,4,4,63
1,4,16,59,63,18,7,30,2,4,63
1,4,15,57,63,19,6,28,2,4,63
1,4,14,55,63,20,6,27,1,4,63
1,4,16,54,71,18,4,21,1,4,71
1,4,16,54,71,18,4,21,1,4,71
1,4,16,54,71,18,4,21,1,4,71
1,4,16,54,71,18,4,21,1,4,71
1,4,16,54,71,18,4,23,1,4,71
1,4,16,54,71,18,4,24,1,4,71
1,4,16,54,71,18,4,24,1,4,71
1,4,15,52,71,19,4,23,1,4,71
1,4,14,50,71,20,5,23,1,4,71
1,4,13,49,71,21,5,22,1,4,71
1,4,12,47,71,22,6,22,1,4,71
1,4,11,46,71,23,6,21,1,3,71
1,4,10,43,71,24,7,21,1,3,71
1,4,13,48,81,21,6,20,1,3,81
1,4,13,48,81,21,6,20,1,3,81
1,4,13,48,81,21,6,20,1,3,81
1,4,13,48,81,21,6,20,1,3,81
1,4,13,48,81,21,6,23,1,3,81
1,4,13,48,81,21,6,29,1,3,81
1,4,13,48,81,21,6,32,1,3,81
1,4,12,45,81,22,6,31,1,3,81
1,4,11,44,81,23,7,31,1,3,81
1,4,10,41,81,24,8,31,1,3,81
1,4,10,40,77,24,8,27,1,3,77
1,3,9,37,77,25,7,22,1,3,77
1,3,8,35,77,26,7,17,1,3,77
1,3,14,45,88,20,9,35,5,3,88
1,3,14,45,88,20,9,35,5,3,88
1,3,14,45,88,20,9,35,5,3,88
1,3,14,45,88,20,9,35,5,3,88
1,3,14,45,88,20,9,40,5,3,88
1,3,14,45,88,20,9,45,5,3,88
1,3,14,45,88,20,9,49,5,3,88
1,3,13,41,88,21,7,39,4,3,88
1,3,12,39,88,22,8,39,4,5,88
1,3,11,38,88,23,9,39,4,5,88
1,3,10,37,88,24,10,39,3,5,88
1,3,9,36,88,25,10,38,2,5,88
1,3,8,34,88,26,9,32,2,4,88
1,3,7,30,88,27,7,24,2,3,88
1,3,6,28,88,28,7,23,2,4,88
1,3,5,25,88,29,7,22,2,4,88
1,3,4,24,88,30,6,13,1,4,88
1,3,4,23,84,30,6,9,1,4,84
1,3,4,22,81,30,6,6,1,4,81
1,3,12,34,90,22,3,5,1,3,90
1,3,12,34,90,22,3,5,1,3,90
1,3,12,34,90,22,3,5,1,3,90
1,3,12,34,90,22,3,5,1,3,90
1,3,12,34,90,22,3,11,1,3,90
1,3,12,34,90,22,3,15,1,3,90
1,3,12,34,90,22,3,15,1,3,90
1,3,11,31,90,23,4,15,1,4,90
1,3,10,30,90,24,4,10,1,3,90
1,3,9,27,90,25,5,10,1,4,90
1,3,8,24,90,26,5,9,1,4,90
1,3,7,22,90,27,4,4,1,3,90
1,3,11,33,108,23,7,16,4,3,108
1,3,11,33,108,23,7,16,4,3,108
1,3,11,33,108,23,7,16,4,3,108
1,3,11,33,108,23,7,16,4,3,108
1,3,11,33,108,23,7,23,4,3,108
1,3,11,33,108,23,7,28,4,3,108
1,3,11,33,108,23,7,32,4,3,108
1,3,10,28,108,24,7,31,3,3,108
1,3,9,26,108,25,5,21,2,3,108
1,3,8,24,108,26,4,14,2,3,108
1,3,7,22,108,27,5,14,2,3,108
1,2,0,0,108,28,3,8,2,2,108
1,2,0,0,108,29,3,7,1,2,108
1,2,0,0,137,29,3,14,1,2,137
1,2,0,0,137,29,3,14,1,2,137
1,2,0,0,137,29,3,14,1,2,137
1,2,0,0,137,29,3,14,1,2,137
1,2,0,0,137,29,3,16,1,2,137
1,2,0,0,137,29,3,16,1,2,137
1,2,0,0,137,29,3,16,1,2,137
1,2,0,0,137,30,3,12,1,2,137
1,2,0,0,137,31,4,12,1,2,137
1,2,0,0,137,32,4,11,1,2,137
1,2,0,0,162,30,3,12,1,2,162
1,2,0,0,162,30,3,12,1,2,162
1,2,0,0,162,30,3,12,1,2,162
1,2,0,0,162,30,3,12,1,2,162
1,2,0,0,162,30,3,18,1,2,162
1,2,0,0,162,30,3,21,1,2,162
1,2,0,0,162,30,3,21,1,2,162
1,2,0,0,162,31,4,21,1,2,162
1,2,0,0,162,32,3,15,1,2,162
1,2,0,0,162,33,4,15,1,2,162
1,2,0,0,156,33,4,9,1,2,156
1,2,0,0,151,33,4,4,1,2,151
1,2,0,0,182,32,3,8,1,2,182
1,2,0,0,182,32,3,8,1,2,182
1,2,0,0,182,32,3,8,1,2,182
1,2,0,0,182,32,3,8,1,2,182
1,2,0,0,182,32,3,13,1,2,182
1,2,0,0,182,32,3,17,1,2,182
1,2,0,0,182,32,3,18,1,2,182
1,2,0,0,182,33,4,18,1,2,182
0,4,28,76,17,6,4,9,2,3,17
0,4,28,76,17,6,4,13,2,3,17
0,4,28,76,17,6,4,15,2,3,17
0,4,28,76,17,6,4,15,2,3,17
0,4,28,76,17,6,4,15,2,3,17
0,4,28,76,17,6,4,15,2,3,17
0,4,28,76,17,6,4,15,2,3,17
0,4,27,70,17,7,4,14,2,3,17
0,4,26,68,17,8,4,11,1,3,17
0,4,25,67,17,9,3,9,1,3,17
0,4,25,85,26,9,3,12,1,3,26
0,4,25,85,26,9,3,12,1,3,26
0,4,25,85,26,9,3,12,1,3,26
0,4,25,85,26,9,3,12,1,3,26
0,4,25,85,26,9,3,14,1,3,26
0,4,25,85,26,9,3,14,1,3,26
0,4,25,85,26,9,3,14,1,3,26
0,4,24,84,26,10,4,14,1,4,26
0,4,29,109,19,5,4,12,1,4,19
0,4,29,109,19,5,4,18,1,4,19
0,4,29,109,19,5,4,18,1,4,19
0,4,29,109,19,5,4,18,1,4,19
0,4,29,109,19,5,4,18,1,4,19
0,4,29,109,19,5,4,18,1,4,19
0,4,29,109,19,5,4,18,1,4,19
0,4,29,107,12,5,4,11,1,4,12
0,4,28,105,12,6,5,11,1,4,12
0,4,33,132,2,1,1,2,1,4,2
0,4,25,68,18,9,2,5,1,3,18
0,4,25,68,18,9,2,8,1,3,18
0,4,25,68,18,9,2,9,1,3,18
0,4,25,68,18,9,2,9,1,3,18
0,4,25,68,18,9,2,9,1,3,18
0,4,25,68,18,9,2,9,1,3,18
0,4,25,68,18,9,2,9,1,3,18
0,4,29,81,12,5,3,6,1,3,12
0,4,29,81,12,5,3,9,1,3,12
0,4,29,81,12,5,3,10,1,3,12
0,4,29,81,12,5,3,10,1,3,12
0,4,29,81,12,5,3,10,1,3,12
0,4,29,81,12,5,3,10,1,3,12
0,4,29,81,12,5,3,10,1,3,12
0,4,29,80,7,5,3,5,1,3,7
0,4,30,102,10,4,3,6,2,3,10
0,4,30,102,10,4,3,9,2,3,10
0,4,30,102,10,4,3,9,2,3,10
0,4,30,102,10,4,3,9,2,3,10
0,4,30,102,10,4,3,9,2,3,10
0,4,30,102,10,4,3,9,2,3,10
0,4,30,102,10,4,3,9,2,3,10
0,4,29,101,10,5,3,7,1,3,10
0,4,31,129,12,3,2,9,2,3,12
0,4,31,129,12,3,2,11,2,3,12
0,4,31,129,12,3,2,11,2,3,12
0,4,31,129,12,3,2,11,2,3,12
0,4,31,129,12,3,2,11,2,3,12
0,4,31,129,12,3,2,11,2,3,12
0,4,31,129,12,3,2,11,2,3,12
0,4,30,127,12,4,3,11,2,3,12
0,4,29,126,12,5,4,11,2,3,12
0,4,27,66,18,7,2,3,1,3,18
0,4,27,66,18,7,2,3,1,3,18
0,4,27,66,18,7,2,3,1,3,18
0,4,27,66,18,7,2,3,1,3,18
0,4,27,66,18,7,2,6,1,3,18
0,4,27,66,18,7,2,10,1,3,18
0,4,27,66,18,7,2,11,1,3,18
0,4,26,63,18,8,1,5,1,4,18
0,4,25,61,18,9,2,5,1,4,18
0,4,24,59,18,10,2,2,1,3,18
0,4,24,74,28,10,2,4,1,3,28
0,4,24,74,28,10,2,4,1,3,28
0,4,24,74,28,10,2,4,1,3,28
0,4,24,74,28,10,2,4,1,3,28
0,4,24,74,28,10,2,10,1,3,28
0,4,24,74,28,10,2,12,1,3,28
0,4,24,74,28,10,2,12,1,3,28
0,4,23,71,28,11,2,8,1,3,28
0,4,22,69,28,12,2,7,1,3,28
0,4,21,68,28,13,2,6,1,4,28
0,4,20,66,28,14,3,6,1,4,28
0,4,19,63,28,15,3,5,1,3,28
0,4,21,64,37,13,3,6,1,4,37
0,4,21,64,37,13,3,6,1,4,37
0,4,21,64,37,13,3,6,1,4,37
0,4,21,64,37,13,3,6,1,4,37
0,4,21,64,37,13,3,10,1,4,37
0,4,21,64,37,13,3,12,1,4,37
0,4,21,64,37,13,3,12,1,4,37
0,4,20,62,37,14,3,11,1,4,37
0,4,19,61,37,15,4,11,1,4,37
0,4,21,81,48,13,4,14,2,4,48
0,4,21,81,48,13,4,14,2,4,48
0,4,21,81,48,13,4,14,2,4,48
0,4,21,81,48,13,4,14,2,4,48
0,4,21,81,48,13,4,20,2,4,48
0,4,21,81,48,13,4,21,2,4,48
0,4,21,81,48,13,4,21,2,4,48
0,4,20,79,48,14,4,20,2,4,48
0,4,19,76,48,15,4,19,2,4,48
0,4,19,74,41,15,4,12,2,4,41
0,4,18,72,41,16,5,12,1,4,41
0,4,17,68,41,17,4,7,1,3,41
0,3,18,67,56,16,4,10,1,3,56
0,3,18,67,56,16,4,10,1,3,56
0,3,18,67,56,16,4,10,1,3,56
